"summons_key";"summons_date";"offense_description";"age_group";"sex";"race";"jurisdiction_code";"boro";"precinct_of_occur";"x_coordinate_cd";"y_coordinate_cd";"latitude";"longitude";"law_section_number";"law_description";"summons_category_type";"year"
153605243;"2016-05-31 00:00:00";"VEND:RESTRICTIONS ON PLCMENT VEH/PUSHCARTS";"45-64";"M";"AMERICAN INDIAN/ALASKAN NATIVE";"0";"MANHATTAN";19;992295;217702;"40.764222697000044";"-73.97095955999998";"17-315/20465";"Administrative Code";"VENDING";2016
153678464;"2016-05-31 00:00:00";"CONSUMPTION OF ALCOHOL";"45-64";"F";"WHITE";"0";"BROOKLYN";75;1013691;180293;"40.66149861600008";"-73.89388512599999";"10-125";"Administrative Code";"ALCOHOL";2016
153605257;"2016-05-31 00:00:00";"UNLICENSED VEHICLE FOR HIRE";"45-64";"M";"BLACK";"0";"BROOKLYN";73;1011007;178591;"40.65683552000007";"-73.90356600599996";"19-506";"Administrative Code";"TLC";2016
153605099;"2016-05-31 00:00:00";"OBSTRUCTED VIEW OF PREMISE";"18-24";"F";"WHITE";"0";"QUEENS";108;1006145;210199;"40.743605420000044";"-73.92098647299997";"106-9";"ABC";"ABC";2016
153604611;"2016-05-31 00:00:00";"PARK REGULATIONS";"45-64";"M";"WHITE HISPANIC";"0";"MANHATTAN";17;993021;211859;"40.748184458000026";"-73.96834637199998";"1-04";"Park Regs";"PARK REGS";2016
153604728;"2016-05-31 00:00:00";"RECKLESS DRIVING";"25-44";"M";"WHITE";"0";"BRONX";43;1021823;245547;"40.84057333000004";"-73.86420982399994";"1212";"VTL";"VTL";2016
153605196;"2016-05-31 00:00:00";"VENDOR: UNLICENSED";"45-64";"F";"WHITE HISPANIC";"0";"BROOKLYN";60;989140;148952;"40.57552166800008";"-73.98239875099993";"20-453";"Administrative Code";"VENDING";2016
153605217;"2016-05-31 00:00:00";"UNREGISTERED VEHICLE";"45-64";"M";"BLACK";"0";"STATEN ISLAND";121;943786;166999;"40.62496596600005";"-74.14576895199998";"401";"VTL";"VTL";2016
153605137;"2016-05-31 00:00:00";"UNREGISTERED VEHICLE";"25-44";"F";"BLACK";"0";"BROOKLYN";79;1000774;192446;"40.69488937600005";"-73.94041298399996";"401";"VTL";"VTL";2016
153605141;"2016-05-31 00:00:00";"OTHER ADMIN CODE";"25-44";"M";"BLACK";"0";"QUEENS";103;1040106;195823;"40.70399759500003";"-73.79854716499993";"9999";"Administrative Code";"OTHER ADMIN CODE";2016
153605098;"2016-05-31 00:00:00";"OTHER ABC";"18-24";"F";"WHITE";"0";"QUEENS";108;1006145;210199;"40.743605420000044";"-73.92098647299997";"9999";"ABC";"OTHER ABC";2016
153605103;"2016-05-31 00:00:00";"OTHER ADMIN CODE";"18-24";"F";"WHITE";"0";"QUEENS";108;1006145;210199;"40.743605420000044";"-73.92098647299997";"9999";"Administrative Code";"OTHER ADMIN CODE";2016
153678559;"2016-05-31 00:00:00";"OPEN HYDRANT";"45-64";"M";"WHITE HISPANIC";"0";"MANHATTAN";34;1004791;250851;"40.855187284000074";"-73.92574845499998";"24-308";"Administrative Code";"OPEN HYDRANT";2016
153823407;"2016-06-07 00:00:00";"REVOKED REGISTRATION";"25-44";"F";"WHITE";"0";"BROOKLYN";76;987146;186999;"40.679953559000076";"-73.98956029699998";"510-7";"VTL";"VTL";2016
153858425;"2016-06-07 00:00:00";"FAILURE TO COMPLY WITH SIGN";"18-24";"M";"BLACK";"0";"MANHATTAN";22;994010;224718;"40.783478055000046";"-73.96475834099994";"1-03";"Park Regs";"PARK REGS";2016
153858382;"2016-06-07 00:00:00";"FAILURE TO COMPLY WITH SIGN";"18-24";"M";"WHITE";"0";"STATEN ISLAND";122;944275;135451;"40.53837527600007";"-74.14382078599994";"1-03";"Park Regs";"PARK REGS";2016
153823478;"2016-06-07 00:00:00";"CONSUMPTION OF ALCOHOL";"25-44";"M";"WHITE HISPANIC";"0";"STATEN ISLAND";120;960738;175178;"40.64747678500004";"-74.08472961999998";"10-125";"Administrative Code";"ALCOHOL";2016
153887970;"2016-06-07 00:00:00";"CONSUMPTION OF ALCOHOL";"25-44";"M";"WHITE HISPANIC";"0";"BROOKLYN";79;1000692;192983;"40.69636346900006";"-73.94070737999994";"10-125";"Administrative Code";"ALCOHOL";2016
153823316;"2016-06-07 00:00:00";"CONSUMPTION OF ALCOHOL";"45-64";"M";"WHITE HISPANIC";"0";"BRONX";52;1013973;253476;"40.86236598100004";"-73.89254512699993";"10-125";"Administrative Code";"ALCOHOL";2016
153823387;"2016-06-07 00:00:00";"UNLICENSED VEHICLE FOR HIRE";"45-64";"M";"ASIAN / PACIFIC ISLANDER";"0";"BROOKLYN";62;984908;159771;"40.60521898700006";"-73.99763176299997";"19-506";"Administrative Code";"TLC";2016
153888027;"2016-06-07 00:00:00";"CONSUMPTION OF ALCOHOL";"25-44";"M";"BLACK HISPANIC";"0";"STATEN ISLAND";120;963248;173085;"40.641738260000075";"-74.075678037";"10-125";"Administrative Code";"ALCOHOL";2016
153887971;"2016-06-07 00:00:00";"MARIJUANA, POSSESSION OF";"18-24";"F";"BLACK";"0";"QUEENS";105;1056038;189976;"40.68783409500002";"-73.741148277";"221.05";"Penal Law";"MARIJUANA";2016
153858311;"2016-06-07 00:00:00";"URINATING IN PUBLIC";"45-64";"M";"BLACK";"0";"QUEENS";113;1045192;191821;"40.69297950400005";"-73.78023991499998";"16-1186";"Administrative Code";"URINATING";2016
154150923;"2016-06-07 00:00:00";"URINATING IN PUBLIC";"25-44";"M";"WHITE";"0";"MANHATTAN";17;992845;214072;"40.75425875700005";"-73.96897873899997";"16-1186";"Administrative Code";"URINATING";2016
154150924;"2016-06-07 00:00:00";"URINATING IN PUBLIC";"25-44";"M";"WHITE";"0";"MANHATTAN";17;992845;214072;"40.75425875700005";"-73.96897873899997";"16-1186";"Administrative Code";"URINATING";2016
154076570;"2016-06-14 00:00:00";"CONSUMPTION OF ALCOHOL";"45-64";"M";"BLACK";"0";"MANHATTAN";23;1000278;228952;"40.795090104000046";"-73.94211465699995";"10-125";"Administrative Code";"ALCOHOL";2016
154038602;"2016-06-14 00:00:00";"FAILURE TO COMPLY WITH SIGN";"<18";"M";"WHITE HISPANIC";"0";"QUEENS";102;1026674;193914;"40.698832435000035";"-73.847003897";"1-03";"Park Regs";"PARK REGS";2016
154076512;"2016-06-14 00:00:00";"CONSUMPTION OF ALCOHOL";"18-24";"F";"WHITE HISPANIC";"0";"BROOKLYN";76;980998;184355;"40.672696249000076";"-74.01172482699997";"10-125";"Administrative Code";"ALCOHOL";2016
154038574;"2016-06-14 00:00:00";"CONSUMPTION OF ALCOHOL";"25-44";"M";"WHITE HISPANIC";"0";"QUEENS";103;1038258;195739;"40.70377850700004";"-73.80521294699997";"10-125";"Administrative Code";"ALCOHOL";2016
154076562;"2016-06-14 00:00:00";"CONSUMPTION OF ALCOHOL";"45-64";"M";"WHITE HISPANIC";"0";"MANHATTAN";34;1001753;248685;"40.84924880300008";"-73.93673607399995";"10-125";"Administrative Code";"ALCOHOL";2016
154038654;"2016-06-14 00:00:00";"DISORDERLY PERSON IN PARK";"25-44";"F";"WHITE";"0";"STATEN ISLAND";120;963152;171634;"40.63775534800004";"-74.07601941699994";"1-04L";"Park Regs";"PARK REGS";2016
154038663;"2016-06-14 00:00:00";"CONSUMPTION OF ALCOHOL";"25-44";"M";"BLACK";"0";"STATEN ISLAND";120;951598;168433;"40.62893423000003";"-74.11763397899993";"10-125";"Administrative Code";"ALCOHOL";2016
154141080;"2016-06-14 00:00:00";"OTHER VTL";"45-64";"F";"BLACK";"0";"BROOKLYN";75;1011245;185498;"40.67579296900004";"-73.90268056999997";"9999";"VTL";"VTL";2016
154038576;"2016-06-14 00:00:00";"UNLICENSED VEHICLE FOR HIRE";"25-44";"M";"BLACK";"0";"QUEENS";103;1039647;195586;"40.70334997200007";"-73.80020457099994";"19-506";"Administrative Code";"TLC";2016
154076524;"2016-06-14 00:00:00";"CONSUMPTION OF ALCOHOL";"18-24";"M";"BLACK";"0";"MANHATTAN";13;987286;207620;"40.73655328500007";"-73.98904624999993";"10-125";"Administrative Code";"ALCOHOL";2016
154038529;"2016-06-14 00:00:00";"MARIJUANA, POSSESSION OF";"18-24";"M";"BLACK HISPANIC";"0";"QUEENS";104;1013764;195875;"40.70426739000004";"-73.89355375999997";"221.05";"Penal Law";"MARIJUANA";2016
154076573;"2016-06-14 00:00:00";"CONSUMPTION OF ALCOHOL";"65+";"M";"WHITE HISPANIC";"0";"MANHATTAN";23;999989;226965;"40.78963684400002";"-73.94316306599995";"10-125";"Administrative Code";"ALCOHOL";2016
154038624;"2016-06-14 00:00:00";"CONSUMPTION OF ALCOHOL";"18-24";"M";"WHITE HISPANIC";"0";"BROOKLYN";66;985305;174854;"40.64661862600008";"-73.99619967999998";"10-125";"Administrative Code";"ALCOHOL";2016
154038617;"2016-06-14 00:00:00";"CONSUMPTION OF ALCOHOL";"45-64";"M";"WHITE HISPANIC";"0";"BROOKLYN";72;984045;174524;"40.64571290700008";"-74.00074016399996";"10-125";"Administrative Code";"ALCOHOL";2016
154038615;"2016-06-14 00:00:00";"CONSUMPTION OF ALCOHOL";"45-64";"M";"BLACK";"0";"BROOKLYN";70;995774;176542;"40.65124438700008";"-73.95847105299998";"10-125";"Administrative Code";"ALCOHOL";2016
154076517;"2016-06-14 00:00:00";"MARIJUANA, POSSESSION OF";"25-44";"M";"WHITE HISPANIC";"0";"MANHATTAN";13;991240;205161;"40.72980169400005";"-73.97478106799997";"221.05";"Penal Law";"MARIJUANA";2016
154250366;"2016-06-21 00:00:00";"TRESPASS";"18-24";"M";"BLACK";"0";"STATEN ISLAND";120;960523;161104;"40.60884605600006";"-74.08545491899997";"140.05";"Penal Law";"TRESPASS";2016
154250617;"2016-06-21 00:00:00";"MARIJUANA, POSSESSION OF";"18-24";"M";"BLACK";"2";"MANHATTAN";28;997594;233025;"40.80627383600006";"-73.95180010799999";"221.05";"Penal Law";"MARIJUANA";2016
154211439;"2016-06-21 00:00:00";"FAILURE TO COMPLY WITH SIGN";"18-24";"M";"WHITE HISPANIC";"2";"BRONX";43;1020586;240735;"40.82737096500005";"-73.86870649199994";"1-03";"Park Regs";"PARK REGS";2016
154250244;"2016-06-21 00:00:00";"CONSUMPTION OF ALCOHOL";"45-64";"M";"BLACK";"0";"BROOKLYN";79;998138;193910;"40.69891224500003";"-73.94991584399997";"10-125";"Administrative Code";"ALCOHOL";2016
154285146;"2016-06-21 00:00:00";"DISORDERLY CONDUCT";"18-24";"M";"BLACK";"0";"QUEENS";103;1042866;195142;"40.70211056200003";"-73.78859871599997";"240.20";"Penal Law";"DISORDERLY CONDUCT";2016
154285191;"2016-06-21 00:00:00";"MARIJUANA, POSSESSION OF";"18-24";"M";"WHITE HISPANIC";"0";"QUEENS";105;1058026;208590;"40.738908511000034";"-73.73377600799995";"221.05";"Penal Law";"MARIJUANA";2016
154285230;"2016-06-21 00:00:00";"CONSUMPTION OF ALCOHOL";"45-64";"M";"BLACK";"0";"BROOKLYN";71;998912;178131;"40.65560120600002";"-73.94715882199995";"10-125";"Administrative Code";"ALCOHOL";2016
154250176;"2016-06-21 00:00:00";"URINATING IN PUBLIC";"45-64";"M";"BLACK";"0";"BRONX";43;1023144;242930;"40.83338471200005";"-73.85945081399994";"153.09";"Health Code";"URINATING";2016
154250513;"2016-06-21 00:00:00";"OTHER ADMIN CODE";"25-44";"M";"BLACK";"0";"MANHATTAN";22;994010;224718;"40.783478055000046";"-73.96475834099994";"9999";"Administrative Code";"OTHER ADMIN CODE";2016
154285212;"2016-06-21 00:00:00";"CONSUMPTION OF ALCOHOL";"25-44";"M";"WHITE";"0";"BROOKLYN";78;988768;187340;"40.68088884700006";"-73.98371215999998";"10-125";"Administrative Code";"ALCOHOL";2016
154250364;"2016-06-21 00:00:00";"TRESPASS";"18-24";"F";"WHITE";"0";"STATEN ISLAND";120;960523;161104;"40.60884605600006";"-74.08545491899997";"140.05";"Penal Law";"TRESPASS";2016
154250609;"2016-06-21 00:00:00";"RECKLESS DRIVING";"65+";"M";"WHITE";"2";"BROOKLYN";90;995658;193826;"40.698685228000045";"-73.958859842";"1212";"VTL";"VTL";2016
154285326;"2016-06-21 00:00:00";"IDLING OF VEHICLE";"25-44";"M";"WHITE HISPANIC";"0";"QUEENS";115;1016820;212522;"40.74994859600001";"-73.88245117699995";"24-163";"Administrative Code";"TLC";2016
154354522;"2016-06-21 00:00:00";"FAILURE TO COMPLY WITH SIGN";"18-24";"M";"WHITE";"0";"BROOKLYN";62;984423;157075;"40.59781903600003";"-73.99937847799998";"1-03";"Park Regs";"PARK REGS";2016
154249872;"2016-06-21 00:00:00";"CONSUMPTION OF ALCOHOL";"25-44";"M";"WHITE";"0";"MANHATTAN";1;980898;196119;"40.70498569400007";"-74.01209117899998";"10-125";"Administrative Code";"ALCOHOL";2016
154250226;"2016-06-21 00:00:00";"CONSUMPTION OF ALCOHOL";"45-64";"M";"BLACK";"0";"BROOKLYN";81;1002848;187027;"40.68001135000002";"-73.93294873499997";"10-125";"Administrative Code";"ALCOHOL";2016
154285088;"2016-06-21 00:00:00";"TOW TRUCK VIOLATIONS (OTHER)";"25-44";"M";"BLACK";"0";"BRONX";47;1024595;268370;"40.90320316200007";"-73.85405420199999";"20-495";"Administrative Code";"TOW TRUCK";2016
154285209;"2016-06-21 00:00:00";"CONSUMPTION OF ALCOHOL";"18-24";"M";"WHITE HISPANIC";"0";"BROOKLYN";78;988768;187340;"40.68088884700006";"-73.98371215999998";"10-125";"Administrative Code";"ALCOHOL";2016
154250213;"2016-06-21 00:00:00";"CONSUMPTION OF ALCOHOL";"25-44";"M";"WHITE";"0";"QUEENS";114;1009789;221927;"40.77578599200007";"-73.90779141499998";"10-125";"Administrative Code";"ALCOHOL";2016
154250523;"2016-06-21 00:00:00";"OTHER VTL";"45-64";"M";"BLACK";"0";"MANHATTAN";26;995205;237305;"40.81802453000005";"-73.96042269299994";"9999";"VTL";"VTL";2016
154285211;"2016-06-21 00:00:00";"CONSUMPTION OF ALCOHOL";"25-44";"M";"BLACK";"0";"BROOKLYN";78;990105;186557;"40.678738906000035";"-73.97889239499993";"10-125";"Administrative Code";"ALCOHOL";2016
154250493;"2016-06-21 00:00:00";"MARIJUANA, POSSESSION OF";"25-44";"M";"BLACK";"0";"STATEN ISLAND";120;962758;172338;"40.63968673000005";"-74.07744127599993";"221.05";"Penal Law";"MARIJUANA";2016
154363393;"2016-06-21 00:00:00";"CONSUMPTION OF ALCOHOL";"25-44";"M";"BLACK HISPANIC";"0";"BRONX";44;1008253;244477;"40.837683801000026";"-73.91325660599993";"10-125";"Administrative Code";"ALCOHOL";2016
154285329;"2016-06-21 00:00:00";"TRESPASS";"18-24";"M";"WHITE HISPANIC";"0";"STATEN ISLAND";120;948917;162952;"40.61387975300004";"-74.12726388399994";"140.05";"Penal Law";"TRESPASS";2016
154250078;"2016-06-21 00:00:00";"OTHER ADMIN CODE";"25-44";"M";"BLACK HISPANIC";"0";"BRONX";46;1012783;252612;"40.85999848900008";"-73.89685095799997";"9999";"Administrative Code";"OTHER ADMIN CODE";2016
154285033;"2016-06-21 00:00:00";"CONSUMPTION OF ALCOHOL";"25-44";"M";"BLACK HISPANIC";"0";"BRONX";46;1009701;249613;"40.85177655500007";"-73.90800416599996";"10-125";"Administrative Code";"ALCOHOL";2016
154354520;"2016-06-21 00:00:00";"FAILURE TO COMPLY WITH SIGN";"18-24";"M";"WHITE";"0";"BROOKLYN";62;984423;157075;"40.59781903600003";"-73.99937847799998";"1-03";"Park Regs";"PARK REGS";2016
154211345;"2016-06-21 00:00:00";"CONSUMPTION OF ALCOHOL";"25-44";"M";"WHITE HISPANIC";"0";"MANHATTAN";23;999056;228277;"40.79323954300003";"-73.94652952499997";"10-125";"Administrative Code";"ALCOHOL";2016
154250217;"2016-06-21 00:00:00";"CONSUMPTION OF ALCOHOL";"45-64";"M";"WHITE";"0";"QUEENS";104;1011341;195999;"40.70461549000004";"-73.90229225099996";"10-125";"Administrative Code";"ALCOHOL";2016
154250083;"2016-06-21 00:00:00";"CONSUMPTION OF ALCOHOL";"25-44";"M";"BLACK HISPANIC";"0";"BRONX";46;1009854;247503;"40.84598478800007";"-73.90745917699996";"10-125";"Administrative Code";"ALCOHOL";2016
154250602;"2016-06-21 00:00:00";"CONSUMPTION OF ALCOHOL";"25-44";"F";"BLACK";"2";"MANHATTAN";25;1000318;232713;"40.805412948000026";"-73.94196119299994";"10-125";"Administrative Code";"ALCOHOL";2016
154250278;"2016-06-21 00:00:00";"CONSUMPTION OF ALCOHOL";"18-24";"M";"WHITE";"0";"QUEENS";100;1032836;151066;"40.58119239300004";"-73.82508991599997";"10-125";"Administrative Code";"ALCOHOL";2016
154250266;"2016-06-21 00:00:00";"FAILURE TO COMPLY WITH SIGN";"18-24";"M";"ASIAN / PACIFIC ISLANDER";"0";"QUEENS";100;1034887;151806;"40.58321206400007";"-73.81770071099999";"1-03";"Park Regs";"PARK REGS";2016
154285140;"2016-06-21 00:00:00";"CONSUMPTION OF ALCOHOL";"25-44";"M";"WHITE HISPANIC";"0";"QUEENS";103;1048785;199165;"40.713111523000066";"-73.76721296399995";"10-125";"Administrative Code";"ALCOHOL";2016
154250340;"2016-06-21 00:00:00";"CONSUMPTION OF ALCOHOL";"45-64";"M";"WHITE HISPANIC";"2";"BRONX";43;1017445;242946;"40.833451885000045";"-73.88004509399997";"10-125";"Administrative Code";"ALCOHOL";2016
154250601;"2016-06-21 00:00:00";"URINATING IN PUBLIC";"25-44";"M";"BLACK";"2";"BRONX";47;1027110;262158;"40.886141362000046";"-73.84499601999994";"16-1186";"Administrative Code";"URINATING";2016
154285310;"2016-06-21 00:00:00";"FAILURE TO COMPLY WITH SIGN";"25-44";"M";"WHITE HISPANIC";"0";"QUEENS";115;1018842;214963;"40.75664083800007";"-73.87514091299995";"1-03";"Park Regs";"PARK REGS";2016
154250351;"2016-06-21 00:00:00";"CONSUMPTION OF ALCOHOL";"25-44";"M";"WHITE HISPANIC";"0";"MANHATTAN";13;985592;209686;"40.74222436300005";"-73.99515852199994";"10-125";"Administrative Code";"ALCOHOL";2016
154250521;"2016-06-21 00:00:00";"CONSUMPTION OF ALCOHOL";"25-44";"F";"BLACK";"0";"MANHATTAN";26;994488;235340;"40.81263201500008";"-73.96301610399996";"10-125";"Administrative Code";"ALCOHOL";2016
154285485;"2016-06-21 00:00:00";"URINATING IN PUBLIC";"25-44";"M";"WHITE";"0";"BROOKLYN";90;993361;199381;"40.71393505700007";"-73.96713618499997";"16-1186";"Administrative Code";"URINATING";2016
154285309;"2016-06-21 00:00:00";"DISORDERLY CONDUCT";"18-24";"M";"BLACK HISPANIC";"0";"QUEENS";115;1016617;213974;"40.753934712000046";"-73.88317684699997";"240.20";"Penal Law";"DISORDERLY CONDUCT";2016
154422568;"2016-06-28 00:00:00";"CONSUMPTION OF ALCOHOL";"25-44";"F";"BLACK";"2";"BROOKLYN";76;987677;188043;"40.68281891200007";"-73.98764531499995";"10-125";"Administrative Code";"ALCOHOL";2016
154560583;"2016-06-28 00:00:00";"DISORDERLY CONDUCT";"65+";"M";"BLACK";"2";"BROOKLYN";84;989308;193690;"40.698317848000045";"-73.98176046799993";"240.20";"Penal Law";"DISORDERLY CONDUCT";2016
154460043;"2016-06-28 00:00:00";"FAILURE TO COMPLY WITH SIGN";"45-64";"M";"WHITE HISPANIC";"2";"BROOKLYN";88;990644;192166;"40.69413395600003";"-73.97694381499997";"1-03";"Park Regs";"PARK REGS";2016
154492295;"2016-06-28 00:00:00";"FAILURE TO COMPLY WITH SIGN";"25-44";"M";"WHITE HISPANIC";"0";"BROOKLYN";88;995188;190691;"40.69008097200003";"-73.96055993199997";"1-03";"Park Regs";"PARK REGS";2016
154459874;"2016-06-28 00:00:00";"CONSUMPTION OF ALCOHOL";"45-64";"M";"WHITE";"0";"STATEN ISLAND";120;961833;166710;"40.62423677200008";"-74.08075553299993";"10-125";"Administrative Code";"ALCOHOL";2016
154523605;"2016-06-28 00:00:00";"UNINSURED VEHICLE";"25-44";"M";"BLACK";"0";"BROOKLYN";71;1001020;178304;"40.65607231200005";"-73.93956105099994";"319";"VTL";"VTL";2016
154491990;"2016-06-28 00:00:00";"CONSUMPTION OF ALCOHOL";"65+";"M";"WHITE HISPANIC";"0";"BROOKLYN";79;998449;188817;"40.68493264200004";"-73.94880498999999";"10-125";"Administrative Code";"ALCOHOL";2016
154459918;"2016-06-28 00:00:00";"MARIJUANA, POSSESSION OF";"18-24";"M";"BLACK HISPANIC";"0";"MANHATTAN";22;994010;224718;"40.783478055000046";"-73.96475834099994";"221.05";"Penal Law";"MARIJUANA";2016
154459915;"2016-06-28 00:00:00";"FAILURE TO COMPLY WITH SIGN";"25-44";"M";"WHITE HISPANIC";"0";"MANHATTAN";22;994010;224718;"40.783478055000046";"-73.96475834099994";"1-03";"Park Regs";"PARK REGS";2016
154459896;"2016-06-28 00:00:00";"CONSUMPTION OF ALCOHOL";"25-44";"M";"WHITE HISPANIC";"0";"STATEN ISLAND";120;963422;167209;"40.62561030000006";"-74.07503292599996";"10-125";"Administrative Code";"ALCOHOL";2016
154459733;"2016-06-28 00:00:00";"MARIJUANA, POSSESSION OF";"18-24";"M";"ASIAN / PACIFIC ISLANDER";"0";"QUEENS";115;1013706;211504;"40.74716536600005";"-73.89369454199993";"221.05";"Penal Law";"MARIJUANA";2016
154492119;"2016-06-28 00:00:00";"TRESPASS";"25-44";"M";"BLACK";"2";"MANHATTAN";32;1000448;238379;"40.82096430100006";"-73.94147793899998";"140.05";"Penal Law";"TRESPASS";2016
154459747;"2016-06-28 00:00:00";"RECKLESS DRIVING";"65+";"M";"BLACK HISPANIC";"0";"BROOKLYN";83;1008493;194448;"40.70036662000007";"-73.91256971699994";"1212";"VTL";"VTL";2016
154523721;"2016-06-28 00:00:00";"NOISE (UNREASONABLE)";"25-44";"M";"BLACK HISPANIC";"0";"MANHATTAN";34;1002777;248608;"40.84903537100007";"-73.93303499399997";"24-218";"Administrative Code";"NOISE";2016
154459592;"2016-06-28 00:00:00";"KNIFE, ANY IN PUBLIC VIEW";"45-64";"M";"WHITE HISPANIC";"0";"BRONX";46;1010746;248840;"40.84965182600007";"-73.90422987899994";"10-133C";"Administrative Code";"KNIFE";2016
154460007;"2016-06-28 00:00:00";"CONSUMPTION OF ALCOHOL";"25-44";"F";"BLACK";"0";"BROOKLYN";77;999971;184165;"40.67216138300005";"-73.94332806199996";"10-125";"Administrative Code";"ALCOHOL";2016
154459620;"2016-06-28 00:00:00";"UNLICENSED VEHICLE FOR HIRE";"18-24";"M";"BLACK HISPANIC";"0";"BRONX";46;1009017;249682;"40.85196788500008";"-73.910476352";"19-506";"Administrative Code";"TLC";2016
154459675;"2016-06-28 00:00:00";"MARIJUANA, POSSESSION OF";"25-44";"M";"BLACK";"0";"BRONX";44;1003984;243824;"40.835902076000025";"-73.92868633099994";"221.05";"Penal Law";"MARIJUANA";2016
154459831;"2016-06-28 00:00:00";"MARIJUANA, POSSESSION OF";"25-44";"M";"WHITE";"0";"BROOKLYN";61;994004;155037;"40.59221977100003";"-73.96488087699998";"221.05";"Penal Law";"MARIJUANA";2016
154460048;"2016-06-28 00:00:00";"DOG: UNLEASHED";"45-64";"F";"WHITE HISPANIC";"2";"BRONX";40;1006574;237904;"40.819647203000045";"-73.91934623999998";"161.05";"Health Code";"DOG";2016
154459881;"2016-06-28 00:00:00";"MARIJUANA, POSSESSION OF";"18-24";"F";"BLACK";"0";"STATEN ISLAND";121;947589;171647;"40.63774028500006";"-74.13209429599993";"221.05";"Penal Law";"MARIJUANA";2016
154459924;"2016-06-28 00:00:00";"CONSUMPTION OF ALCOHOL";"25-44";"M";"WHITE HISPANIC";"0";"MANHATTAN";34;1005424;254031;"40.86391393100007";"-73.92345019999993";"10-125";"Administrative Code";"ALCOHOL";2016
154459876;"2016-06-28 00:00:00";"URINATING IN PUBLIC";"25-44";"M";"WHITE HISPANIC";"0";"STATEN ISLAND";120;963307;167476;"40.62634288800007";"-74.07544803499997";"16-1186";"Administrative Code";"URINATING";2016
154459724;"2016-06-28 00:00:00";"MARIJUANA, POSSESSION OF";"18-24";"M";"WHITE HISPANIC";"0";"QUEENS";111;1050252;216779;"40.76144660300002";"-73.76174846899994";"221.05";"Penal Law";"MARIJUANA";2016
154492325;"2016-06-28 00:00:00";"CONSUMPTION OF ALCOHOL";"25-44";"M";"BLACK";"2";"QUEENS";114;1002025;217518;"40.76370345700008";"-73.93583543399996";"10-125";"Administrative Code";"ALCOHOL";2016
154460008;"2016-06-28 00:00:00";"CONSUMPTION OF ALCOHOL";"45-64";"M";"BLACK";"0";"BROOKLYN";77;998975;186438;"40.67840196800007";"-73.94691362299993";"10-125";"Administrative Code";"ALCOHOL";2016
